zone,Datetime,Completed Trips,Traffic Volume,Average Speed,Congestion Level,Temperature,Drivers' Earnings,Distance Travelled (km),event importance,Bookings,event type
8986d886ecfffff,2024-06-10 18:15:00,184.0,764.9183454671069,44.825,25.15472158811206,19.348,45172.753,1557.124,0.471,341.1398224666515,Sports
8986d886ecfffff,2024-06-15 09:00:00,59.0,444.0,40.6,20.5,20.9,5274.5,453.12,0.0,67.0,No Event
8986d886ecfffff,2024-06-15 20:15:00,102.0,623.0,51.826,17.841,32.679,10554.878,680.26,0.036,151.0,No Event
8986d886ecfffff,2024-06-16 14:00:00,263.0,334.08945181972314,50.145,17.42699921107346,30.783,39668.385,1762.786,0.696,389.5948763632926,Cultural
8986d886ecfffff,2024-06-18 18:15:00,207.0,792.7739026046895,45.3,22.849645234633915,19.5,44304.4,1467.63,0.47,349.7934207538527,Sports
8986d886ecfffff,2024-06-20 20:45:00,400.0,1720.3043327378998,38.178,46.684048467144144,23.297,81055.418,2937.121,0.888,989.7456539594936,Exhibition
8986d886ecfffff,2024-06-21 14:00:00,241.0,309.7532723596562,49.3,15.833246421963471,31.0,37508.5,1735.2,0.73,433.3422347615896,Cultural
8986d886ecfffff,2024-06-21 20:45:00,416.0,1591.9487855971304,39.535,43.76543783619963,24.586,79022.793,2944.349,0.857,895.5128760205289,Exhibition
8986d886ecfffff,2024-06-24 22:30:00,39.0,155.0,49.511,13.437,21.53,4178.239,75.46,0.0,15.0,No Event
8986d886ecfffff,2024-06-26 20:45:00,420.0,1374.977005408895,38.8,41.82175341724578,24.0,80549.54,2940.0,0.9,779.0113028958357,Exhibition
8986d886ecfffff,2024-06-30 10:30:00,72.0,827.0,47.282,21.585,29.061,852.438,678.01,0.0,124.0,No Event
8986d886ecfffff,2024-06-30 14:45:00,87.0,73.0,45.5,13.2,23.5,2757.75,478.5,0.0,103.0,No Event
8986d886ecfffff,2024-06-30 22:30:00,11.0,147.5,48.586,12.339500000000001,22.2885,4149.5805,4.441,0.002,27.5,No Event
8986d886ecfffff,2024-07-01 09:15:00,180.0,466.0,52.744,14.243,30.702,15077.459,658.296,0.0,195.0,No Event
8986d886ecfffff,2024-07-02 10:30:00,92.0,854.0,48.1,22.1,28.8,5199.8,666.08,0.0,124.0,No Event
8986d886ecfffff,2024-07-03 18:15:00,146.0,288.0,51.8,12.8,31.6,7460.28,559.18,0.0,155.0,No Event
8986d886ecfffff,2024-07-04 09:15:00,171.0,446.0,53.8,13.9,30.0,15367.85,742.14,0.0,200.0,No Event
8986d886ecfffff,2024-07-04 14:45:00,104.0,34.0,44.488,13.791,23.148,840.533,545.596,0.02,121.0,No Event
8986d886ecfffff,2024-07-04 22:30:00,24.0,156.0,48.4,12.8,22.2,1711.13,68.64,0.0,28.0,No Event
8986d886ecfffff,2024-07-05 22:30:00,21.0,36.0,48.777,12.738,22.08,147.161,13.36,0.006,43.0,No Event
8986d886ecfffff,2024-07-06 14:45:00,93.0,46.0,45.321,12.814,23.169,398.225,424.829,0.0,95.0,No Event
8986d886ecfffff,2024-07-07 09:15:00,170.0,496.0,53.736,14.563,30.122,16913.785,884.428,0.0,187.0,No Event
8986d886ecfffff,2024-07-10 09:45:00,118.0,364.0,46.903,15.967,23.036,6260.676,536.951,0.037,142.0,No Event
8986d886ecfffff,2024-07-10 10:30:00,87.0,901.0,48.723,22.65,29.124,6887.514,652.825,0.0,122.0,No Event
8986d886ecfffff,2024-07-11 10:30:00,80.0,870.0,49.47,22.513,28.737,3614.318,739.885,0.042,127.0,No Event
8986d886ecfffff,2024-07-12 18:15:00,157.0,271.0,51.196,12.725,31.526,10273.79,533.683,0.0,161.0,No Event
8986d886ecfffff,2024-07-16 18:15:00,151.0,271.0,51.255,13.525,31.59,9073.2,543.447,0.039,131.0,No Event
8986d886ecfffff,2024-07-20 09:45:00,129.0,362.0,47.646,16.067,23.885,3457.238,544.548,0.026,154.0,No Event
8986d886ecfffff,2024-07-22 09:30:00,10.0,843.0,42.4,24.8,29.1,1023.79,61.9,0.0,12.0,No Event
8986d886ecfffff,2024-07-24 09:45:00,119.0,361.0,47.8,15.8,23.0,5233.32,499.8,0.0,153.0,No Event
8986d886ecfffff,2024-07-25 10:15:00,194.0,495.0,40.4,22.135,32.366,13698.496,653.902,0.015,205.0,No Event
8986d886ecfffff,2024-08-03 10:15:00,194.0,499.0,41.0,21.0,32.0,16067.8,554.84,0.0,205.0,No Event
8986d886ecfffff,2024-08-04 17:00:00,221.0,737.3505198035483,51.1,21.95116243315243,29.6,19024.05,503.88,0.3,285.6077244031914,Cultural
8986d886ecfffff,2024-08-09 10:15:00,182.0,483.0,41.892,21.056,31.666,16446.714,487.23,0.032,205.0,No Event
8986d886ecfffff,2024-08-09 17:30:00,53.0,752.8087122755843,40.003,27.796345728227223,21.911,5629.833,479.543,0.689,93.69067699075237,Sports
8986d886ecfffff,2024-08-15 10:45:00,345.0,1347.6026918060477,29.3,38.7950859850298,20.3,48878.42,924.6,0.61,597.2964176069916,Concert
8986d886ecfffff,2024-08-15 17:30:00,54.0,695.4799404814781,39.5,26.66615413704752,22.2,4194.57,500.04,0.67,79.68433897594004,Sports
8986d886ecfffff,2024-08-15 22:30:00,165.0,172.05421499994134,58.2,7.598011463760385,24.2,21096.04,976.8,0.25,204.5236662184364,Sports
8986d886ecfffff,2024-08-17 10:45:00,333.0,1290.6979417311004,29.145,43.05290260015386,19.5,44796.65,931.342,0.568,407.6519889828314,Concert
8986d886ecfffff,2024-08-19 09:15:00,450.5,1258.3253844840876,37.2935,37.488447560631485,23.847,73282.9115,2154.06,0.5085,650.6823325851994,Local
8986d886ecfffff,2024-08-20 17:30:00,48.0,723.507833703063,40.072,29.11866372272661,21.906,679.776,582.285,0.692,90.5416547013912,Sports
8986d886ecfffff,2024-08-28 09:15:00,476.0,1358.549792399495,38.009,34.98562719897687,23.458,78922.038,2109.348,0.495,661.7676494324792,Local
8986d886ecfffff,2024-08-29 09:15:00,458.0,1315.8386365274491,37.9,40.22345956478145,23.7,76262.58,2111.38,0.51,621.4188989450046,Local
8986d886ecfffff,2024-09-01 09:30:00,56.0,1240.479430748576,47.4,26.59766844119997,25.8,7073.85,328.72,0.82,104.98910612497632,Concert
8986d886ecfffff,2024-09-05 00:00:00,148.0,95.16705601899945,43.8,15.651193305633823,31.5,23196.5,544.64,0.3,192.05206712180035,Exhibition
8986d886ecfffff,2024-09-08 09:30:00,65.0,1179.8538994942085,47.74,28.006729473140386,25.72,7028.358,249.832,0.802,95.14188839574597,Concert
8986d886ecfffff,2024-09-08 10:45:00,113.0,755.0,53.0,18.3,20.3,3667.48,861.06,0.0,116.0,No Event
8986d886ecfffff,2024-09-11 09:45:00,177.0,894.8480937148543,40.9,29.45125460707907,22.3,43434.97,1677.96,0.69,339.49738767272447,Exhibition
8986d886ecfffff,2024-09-19 08:30:00,227.0,486.0,42.03,19.082,30.262,25530.616,1551.26,0.0,262.0,No Event
8986d886ecfffff,2024-09-23 14:45:00,138.0,55.0,56.4,7.5,27.4,17508.66,912.18,0.0,170.0,No Event
8986d886ecfffff,2024-09-26 08:30:00,226.0,432.0,43.0,19.1,30.7,24560.25,1561.66,0.0,264.0,No Event
8986d886ecfffff,2024-09-27 14:30:00,99.0,299.5236281829326,55.4,10.627196991798307,22.9,9643.69,359.37,0.26,136.56476394667695,Local
8986d886ecfffff,2024-09-29 22:15:00,207.0,129.29937050421427,55.6,11.969414209822371,28.5,39353.23,1316.52,0.52,396.49819806474727,Sports
8986d886ecfffff,2024-09-30 09:00:00,364.0,1700.764214749824,49.297,32.9437644663223,26.554,106051.421,3633.268,0.783,753.3773264199061,Exhibition
8986d886ecfffff,2024-09-30 22:15:00,207.0,106.95843343510936,55.342,10.800236600179018,28.528,35871.292,1462.162,0.497,380.26075195537607,Sports
8986d886ecfffff,2024-10-04 18:45:00,252.0,1116.458159647589,41.1,29.451410890459485,25.7,67884.51,1973.16,0.53,416.2063867359964,Cultural
8986d886ecfffff,2024-10-06 09:00:00,373.0,1751.7743705234711,48.298500000000004,41.008140922545806,26.536499999999997,109589.95749999999,3612.001,0.807,843.0584195566321,Exhibition
8986d886ecfffff,2024-10-09 09:00:00,374.0,1722.460160798609,48.4,39.19627406076689,26.4,107002.33,3661.46,0.78,834.8702214701782,Exhibition
8986d886ecfffff,2024-10-11 22:00:00,61.0,215.99259328329245,42.5,18.61566029495006,24.2,3460.67,301.34,0.42,101.77784994459512,Sports
8986d886ecfffff,2024-10-26 17:30:00,276.0,1067.32637545461,53.266,26.873465306105984,27.676,40511.34,1881.949,0.38,404.8715919232761,Exhibition
8986d886ecfffff,2024-10-28 00:15:00,84.0,122.0,61.1,6.0,29.0,7929.29,465.36,0.08,85.0,No Event
8986d886ecfffff,2024-10-28 22:15:00,48.0,442.0884189963011,52.024,19.66565812211432,32.082,2780.376,255.051,0.552,95.23187981421556,Local
8986d886ecfffff,2024-11-03 17:30:00,280.0,1007.1610526359552,53.6,20.645972513348,27.8,39545.55,1811.6,0.4,379.2680223153145,Exhibition
8986d886ecfffff,2024-11-10 08:45:00,328.0,1107.7467841680443,28.195,41.05285184881783,20.309,79652.381,2679.342,0.78,627.0826028940911,Local
8986d886ecfffff,2024-11-11 22:15:00,48.0,488.2355537392385,52.1,17.209514166305492,31.6,3328.49,398.4,0.57,81.58237110035215,Local
8986d886ecfffff,2024-11-15 17:30:00,266.0,960.341230645748,53.472,25.031718026510173,28.305,39160.779,1800.703,0.418,412.5922930252853,Exhibition
8986d886ecfffff,2024-11-17 09:00:00,75.0,647.0,50.4,18.2,23.1,8807.0,421.5,0.0,94.0,No Event
8986d886ecfffff,2024-11-24 08:45:00,307.0,1092.6559005391057,27.7,45.928755971793485,19.9,79181.2,2630.99,0.77,633.6341412146512,Local
8986d886ecfffff,2024-11-24 22:15:00,49.0,510.7320027969984,51.293,20.121172576081378,31.132,4226.104,519.469,0.612,70.90982139140225,Local
8986d886ecfffff,2024-12-05 14:00:00,124.0,106.90115747608604,52.7,13.384837391503636,24.3,37659.85,1161.88,0.61,247.0993877131164,Sports
8986d886ecfffff,2024-12-06 08:45:00,313.0,1208.9359080153108,27.727,51.72725380204581,19.608,82388.373,2709.054,0.809,725.1071073338,Local
8986d886ecfffff,2024-12-08 14:00:00,124.0,149.94774215833326,52.027,11.64914596247674,23.988,42887.898,1191.147,0.6,199.13744663402983,Sports
8986d886ecfffff,2024-12-15 09:45:00,71.0,1017.0,54.8,20.8,18.9,4555.83,315.95,0.0,86.0,No Event
8986d886ecfffff,2024-12-16 09:45:00,84.0,985.0,54.411,21.781,18.694,7160.791,224.08,0.016,73.0,No Event
8986d886ecfffff,2024-12-18 18:45:00,186.0,672.0,47.3,20.1,24.6,21370.99,983.94,0.05,217.0,No Event
8986d886ecfffff,2024-12-24 09:45:00,61.0,1013.0,54.121,20.502,19.185,4271.012,255.66,0.0,101.0,No Event
8986d886ecfffff,2024-12-26 09:45:00,52.0,1013.0,55.052,20.262,19.166,0.0,186.747,0.0,66.0,No Event
8986d886ecfffff,2024-12-27 08:15:00,85.0,995.977095164252,58.579,17.78891344144228,25.157,10321.846,614.832,0.694,152.9959625041163,Local
8986d886ecfffff,2025-01-01 09:00:00,24.0,742.0,49.0,20.1,33.0,1468.24,87.36,0.0,26.0,No Event
8986d886ecfffff,2025-01-02 00:30:00,62.0,205.92801677587784,46.811,15.985202755807158,24.431,7273.179,449.658,0.58,154.12513466976873,Exhibition
8986d886ecfffff,2025-01-06 00:45:00,123.0,629.3321140977847,39.099,28.04370912135864,22.88,17194.97,309.704,0.824,177.17491049222735,Exhibition
8986d886ecfffff,2025-01-08 08:15:00,77.0,881.9662760081293,59.1,20.26407308801426,25.3,7203.66,564.41,0.68,156.96854269139575,Local
8986d886ecfffff,2025-01-12 08:15:00,80.0,1053.7066396379637,58.534,21.38266272680118,25.332,6779.307,461.184,0.714,157.21200889504615,Local
8986d886ecfffff,2025-01-13 00:30:00,72.0,199.661446014429,47.2,13.902482686062998,24.2,3404.09,317.52,0.57,120.89542464139792,Exhibition
8986d886ecfffff,2025-01-13 00:45:00,123.0,669.6368469374154,37.9,31.39946342487091,22.9,18657.17,456.33,0.82,241.5926978274224,Exhibition
8986d886ecfffff,2025-01-13 09:00:00,18.0,771.0,49.64,19.826,32.754,1803.455,124.264,0.017,23.0,No Event
8986d886ecfffff,2025-01-14 08:30:00,75.0,1090.4176354221852,48.9,24.10092761217989,32.1,8365.47,505.5,0.25,121.82471759822508,Exhibition
8986d886ecfffff,2025-01-17 00:45:00,114.0,550.7579373055696,38.057,31.894044211258237,23.059,19287.711,429.966,0.795,201.0673370283508,Exhibition
8986d886ecfffff,2025-01-18 00:30:00,80.0,313.1151940116398,47.366,14.717046893465405,24.095,3242.445,287.422,0.549,140.29725906108814,Exhibition
8986d886ecfffff,2025-01-20 20:30:00,56.0,371.0,47.2,16.2,24.6,6557.91,187.6,0.0,68.0,No Event
8986d886ecfffff,2025-01-22 08:00:00,120.0,553.0,48.835,17.688,28.324,7722.122,683.818,0.0,167.0,No Event
8986d886ecfffff,2025-01-22 18:00:00,137.0,1364.020407624498,51.598,31.71980325472076,31.298,21815.369,533.201,0.821,260.2838904919138,Sports
8986d886ecfffff,2025-01-24 08:00:00,98.0,611.0,48.323,17.74,28.214,9913.963,688.751,0.0,138.0,No Event
8986d886ecfffff,2025-01-24 10:45:00,202.0,1253.309547508262,40.4,40.752112627696135,28.9,31268.77,1345.32,0.77,278.7443717549039,Concert
8986d886ecfffff,2025-01-26 10:30:00,45.0,337.0,36.4,21.2,21.2,3259.39,99.9,0.0,57.0,No Event
8986d886ecfffff,2025-01-31 20:15:00,245.0,615.0,46.95,20.064,32.283,16429.085,909.084,0.105,297.0,No Event
8986d886ecfffff,2025-02-01 18:00:00,135.0,1433.3234974350034,52.6,28.07650158492683,31.1,19953.45,529.2,0.81,231.7094272464233,Sports
8986d886ecfffff,2025-02-01 20:30:00,66.0,347.0,47.332,16.971,24.037,7721.629,215.662,0.0,68.0,No Event
8986d886ecfffff,2025-02-02 08:00:00,120.0,599.0,48.34,17.518,28.894,11930.024,697.835,0.0,161.0,No Event
8986d886ecfffff,2025-02-04 08:00:00,113.0,567.0,48.4,18.2,28.3,8937.53,674.61,0.0,152.0,No Event
8986d886ecfffff,2025-02-04 17:30:00,383.0,1123.477468217587,44.2,30.53201589880097,23.8,86409.76,2148.63,0.85,775.671692046197,Exhibition
8986d886ecfffff,2025-02-05 08:00:00,107.0,578.0,49.322,18.455,28.699,8794.787,625.442,0.029,163.0,No Event
8986d886ecfffff,2025-02-11 08:00:00,106.0,587.0,47.268,18.548,28.709,3117.87,647.011,0.0,149.0,No Event
8986d886ecfffff,2025-02-14 20:15:00,245.0,585.0,46.7,19.3,32.5,20467.33,781.55,0.11,289.0,No Event
8986d886ecfffff,2025-02-15 09:45:00,32.0,587.0,57.156,14.359,24.415,4250.337,246.521,0.11,13.0,No Event
8986d886ecfffff,2025-02-15 18:00:00,126.0,1364.3095191813095,52.037,28.49981845082298,31.425,18513.744,528.096,0.784,225.029025942503,Sports
8986d886ecfffff,2025-02-17 08:00:00,319.0,1350.496032025586,47.4,28.46142320662998,29.9,44845.93,2366.98,0.46,599.572878843251,Local
8986d886ecfffff,2025-02-19 18:30:00,249.0,642.8744353955933,40.3,27.12249591078116,22.6,21909.38,1088.13,0.25,356.55766142041773,Sports
8986d886ecfffff,2025-02-24 10:30:00,24.0,1737.9852502333947,56.3,26.1412343422625,32.4,1484.98,150.24,0.69,43.58887989341627,Sports
8986d886ecfffff,2025-02-25 09:45:00,18.0,609.0,56.9,14.5,24.1,883.43,131.94,0.1,24.0,No Event
8986d886ecfffff,2025-03-01 08:00:00,315.0,1306.46146624545,47.18,32.91874717579923,29.936,45405.798,2536.507,0.434,615.150489933529,Local
8986d886ecfffff,2025-03-06 09:45:00,0.0,667.0,56.467,15.142,24.384,1942.654,230.277,0.108,16.0,No Event
8986d886ecfffff,2025-03-12 20:15:00,59.0,796.0,42.1,25.496,28.389,6237.187,113.212,0.061,48.0,No Event
8986d886ecfffff,2025-03-14 20:15:00,61.0,803.0,41.3,24.8,28.1,1877.93,150.06,0.0,76.0,No Event
8986d886ecfffff,2025-03-15 10:15:00,153.0,909.16665539743,42.2,27.191735243389267,31.0,23199.74,1291.32,0.3,196.88797687499263,Cultural
8986d886ecfffff,2025-03-15 20:15:00,59.0,773.0,41.621,25.254,27.928,153.434,183.717,0.0,73.0,No Event
8986d886ecfffff,2025-03-21 00:15:00,61.0,113.0,53.576,10.574,27.522,7696.472,202.75,0.012,66.0,No Event
8986d886ecfffff,2025-03-22 10:15:00,149.0,967.12825398902,42.032,24.263820263444465,30.942,26520.377,1166.871,0.328,202.25923219248992,Cultural
8986d886ecfffff,2025-03-23 00:15:00,58.0,171.0,53.917,9.377,27.298,0.0,202.168,0.008,67.0,No Event
8986d886ecfffff,2025-03-24 10:15:00,150.0,952.6626566148556,41.996,31.78943286079033,31.022,23086.748,1308.912,0.316,219.4119176610857,Cultural
8986d886ecfffff,2025-03-24 20:15:00,77.0,872.0,41.283,25.835,28.403,1358.49,196.885,0.0,78.0,No Event
8986d886ecfffff,2025-03-26 00:30:00,97.0,415.2044201132375,50.423,18.351061089150964,26.032,4385.447,687.136,0.473,191.5567407000397,Concert
8986d886ecfffff,2025-03-27 00:15:00,64.0,152.0,54.3,9.8,27.4,2912.75,237.44,0.0,67.0,No Event
8986d886ecfffff,2025-03-27 10:15:00,156.0,989.9338049966836,42.647,27.944928112970807,31.613,21804.68,1398.549,0.313,236.13212041652267,Cultural
8986d886ecfffff,2025-04-03 00:30:00,117.0,385.8572892213864,49.8,14.25947113333226,26.2,5329.36,623.61,0.47,164.58250925746688,Concert
8986d886ecfffff,2025-04-11 00:30:00,181.0,277.3929932648683,49.156,21.08361652534737,28.376,50904.976,1526.778,0.83,392.5907165896297,Exhibition
8986d886ecfffff,2025-04-13 00:30:00,272.0,423.3893146026255,41.344,24.67873510964884,31.011,103845.662,1800.7,0.925,460.9999041123288,Cultural
8986d886ecfffff,2025-04-14 18:45:00,59.0,219.0,54.034,12.248,27.622,2450.945,140.233,0.0,67.0,No Event
8986d886ecfffff,2025-04-17 18:45:00,52.0,287.0,53.7,11.9,28.0,1868.92,162.76,0.0,62.0,No Event
8986d886ecfffff,2025-04-19 22:45:00,23.0,293.0,51.7,13.0,29.0,2255.1,55.89,0.0,30.0,No Event
8986d886ecfffff,2025-04-20 00:30:00,262.0,504.4573116832586,41.815,31.1630613021936,31.066,99514.203,1636.569,0.9,488.378458218377,Cultural
8986d886ecfffff,2025-04-21 00:30:00,275.0,531.8905881092745,41.1,28.89435675474259,31.0,100227.11,1696.75,0.92,625.977785601814,Cultural
8986d886ecfffff,2025-04-22 00:30:00,262.0,394.82659465150334,41.87,23.78677679222091,31.167,100431.745,1610.061,0.915,507.3040146490528,Cultural
8986d886ecfffff,2025-04-25 18:30:00,0.0,1456.668824420243,46.626,36.25361160658952,27.861,0.0,55.564,0.583,34.07749174158989,Exhibition
8986d886ecfffff,2025-04-26 00:30:00,184.0,416.03092279002544,49.6,20.237522091846103,28.5,52756.17,1383.68,0.83,344.7857666017261,Exhibition
8986d886ecfffff,2025-04-26 14:45:00,37.0,233.0417300876724,50.275,15.35683580158565,25.981,5454.575,46.681,0.205,39.48574384312738,No Event
8986d886ecfffff,2025-05-01 18:15:00,38.0,897.0,52.786,19.171,24.905,1011.615,42.025,0.0,47.0,No Event
8986d886ecfffff,2025-05-03 14:45:00,36.0,165.0,49.6,12.3,26.1,2820.07,224.64,0.19,49.0,No Event
8986d886ecfffff,2025-05-03 18:15:00,30.0,875.0,53.6,19.6,25.2,2214.95,91.8,0.0,43.0,No Event
8986d886ecfffff,2025-05-04 18:30:00,27.0,1585.6719689083357,47.260000000000005,34.67640735786569,27.3455,2727.2925,92.92949999999999,0.554,48.564578749696594,Exhibition
8986d886ecfffff,2025-05-10 14:45:00,61.0,148.0,50.376,12.267,25.571,1764.412,374.193,0.179,48.0,No Event
8986d886ecfffff,2025-05-23 08:15:00,68.0,451.0,51.745,14.871,31.547,11389.678,682.527,0.0,106.0,No Event
8986d886ecfffff,2025-05-26 14:15:00,64.0,270.0,53.5,11.8,30.1,3539.27,196.48,0.19,75.0,No Event
8986d886ecfffff,2025-05-30 08:15:00,87.0,430.0,51.1,15.0,31.5,9602.63,434.13,0.0,110.0,No Event
8986d886ecfffff,2025-05-30 14:15:00,49.0,289.55899609191385,52.115,12.007676512797516,30.058,9196.931,207.411,0.213,83.45595587062606,No Event
8986d886ecfffff,2025-06-05 08:15:00,94.0,420.0,51.333,14.008,31.401,7383.807,307.485,0.0,92.0,No Event
8986d886ecfffff,2025-06-10 18:15:00,194.0,729.0,45.107,22.086,31.469,16716.35,792.83,0.02,214.0,No Event
8986d886ecfffff,2025-06-12 18:45:00,90.0,558.3180368805513,51.176,19.469981311601103,25.187,3532.519,407.194,0.305,121.05462979916038,Exhibition
8986d886ecfffff,2025-06-13 18:15:00,201.0,720.0,45.8,21.5,31.6,16377.84,661.29,0.0,225.0,No Event
8986d886ecfffff,2025-06-20 00:45:00,73.0,318.0,41.265,18.664,24.109,10502.242,390.629,0.0,107.0,No Event
8986d886ecfffff,2025-06-20 18:45:00,88.0,552.2178442221351,50.1,17.569637055472715,25.4,5075.21,381.92,0.33,142.2133200236751,Exhibition
8986d886ecfffff,2025-06-23 18:15:00,192.0,695.0,46.459,21.828,31.265,14435.685,739.383,0.016,225.0,No Event
8986d886ecfffff,2025-06-28 22:45:00,62.0,237.0,50.7,12.7,23.8,2129.26,384.4,0.0,85.0,No Event
8986d886ecfffff,2025-06-29 00:45:00,80.0,287.0,41.1,18.2,23.9,9047.4,357.6,0.0,106.0,No Event
8986d886ecfffff,2025-07-06 00:45:00,65.0,288.0,40.585,18.466,23.883,15315.869,341.822,0.015,130.0,No Event
8986d886ecfffff,2025-07-10 00:45:00,49.0,335.0,41.066,18.553,23.384,12811.012,352.187,0.025,107.0,No Event
8986d886ecfffff,2025-07-19 18:45:00,144.0,621.0,49.8,18.2,25.7,11866.28,321.12,0.0,204.0,No Event
8986d886ecfffff,2025-07-26 14:30:00,73.0,287.0,45.01,14.418,26.094,4169.313,481.091,0.036,84.0,No Event
8986d886ecfffff,2025-07-28 08:30:00,190.0,1646.9119750965515,52.0,33.46870185972275,31.3,31295.27,1413.6,0.67,392.4366303742409,Local
8986d886ecfffff,2025-08-01 14:30:00,84.5,251.0,46.717,15.16,25.683500000000002,4055.9655000000002,484.1995,0.0035,86.0,No Event
8986d886ecfffff,2025-08-02 00:30:00,111.0,109.57260234515164,46.3,16.869841845740915,30.1,25757.44,934.62,0.44,147.63462354195462,Concert
8986d886ecfffff,2025-08-04 00:30:00,100.0,89.63527461087656,46.703,17.00113595392831,30.672,28426.245,939.062,0.401,178.58991668473047,Concert
8986d886ecfffff,2025-08-05 18:45:00,141.0,1107.3100276287696,47.0,30.603414383178947,19.7,19155.59,940.47,0.32,235.12307524383303,Local
8986d886ecfffff,2025-08-12 00:30:00,100.0,40.58276960864449,45.179,14.499706778943926,29.978,24466.59,816.975,0.436,176.3987506107562,Concert
8986d886ecfffff,2025-08-13 18:45:00,129.0,1069.360031595169,46.854,26.212077818473286,19.628,14905.402,937.633,0.326,182.9287159691808,Local
8986d886ecfffff,2025-09-27 14:30:00,124.0,131.2351180644985,53.937,11.591687688990518,22.938,12046.934,335.451,0.385,173.99057624193668,Cultural
8986d886ecfffff,2025-10-07 14:30:00,127.0,126.12160302887868,54.1,11.63900155681469,22.6,12651.61,519.43,0.36,165.8798345687795,Cultural
8986d886ecfffff,2025-10-12 14:30:00,130.0,118.57327363394542,53.148,10.166443572709872,22.524,16884.338,414.645,0.379,217.4553254887431,Cultural
8986d886ecfffff,2025-10-28 17:15:00,145.0,1508.211603837888,40.187,42.25821159962323,26.941,34571.916,1276.462,0.758,199.5682327752563,Cultural
8986d886ecfffff,2025-11-04 17:15:00,132.0,1523.0074940435495,41.0,45.08821718260084,27.0,33827.52,1226.28,0.78,248.0926325539386,Cultural
8986d886ecfffff,2025-11-06 10:15:00,33.0,559.0,48.1,18.2,25.1,3084.5,195.03,0.0,46.0,No Event
8986d887137ffff,2024-01-01 09:45:00,377.0,1631.2728756529832,35.056,36.7518743119853,20.364,58478.368,1509.347,0.628,683.8427897244314,Exhibition
8986d887137ffff,2024-01-04 22:15:00,108.0,522.0051254728409,57.6,14.120151421135658,25.6,31348.52,1046.52,0.8,200.04784863424388,Exhibition
8986d887137ffff,2024-01-05 18:15:00,253.0,850.9302566091146,46.8,22.377335277765123,30.6,43566.52,1265.0,0.31,368.4804644475192,Exhibition
8986d887137ffff,2024-01-06 22:30:00,61.0,289.0,45.383,16.382,30.722,3019.066,426.943,0.019,75.0,No Event
8986d887137ffff,2024-01-08 22:15:00,113.0,579.0261536668189,57.379,12.586125673327135,25.595,34352.395,1019.082,0.788,248.93651407914905,Exhibition
8986d887137ffff,2024-01-08 22:30:00,67.0,328.0,45.065,15.408,31.085,1369.14,386.651,0.0,74.0,No Event
8986d887137ffff,2024-01-14 09:45:00,381.0,1699.6054131687888,35.3,43.047134695705,20.1,56098.64,1524.0,0.61,655.4693496980959,Exhibition
8986d887137ffff,2024-01-15 22:30:00,68.0,326.0,45.7,16.4,30.9,4092.48,331.84,0.0,75.0,No Event
8986d887137ffff,2024-01-18 22:30:00,66.0,335.0,45.548,16.278,30.941,8812.319,308.743,0.004,94.0,No Event
8986d887137ffff,2024-01-31 17:00:00,352.0,911.0911245544524,45.5,28.528109114973372,31.6,92397.03,1612.16,0.68,547.7003803766411,Sports
8986d887137ffff,2024-02-09 18:00:00,457.0,1628.4611329600548,45.945,31.60571570034527,25.492,58820.827,1531.949,0.519,778.9886190432665,Cultural
8986d887137ffff,2024-02-09 18:15:00,106.0,776.0,53.912,18.021,28.224,9616.351,811.045,0.028,114.0,No Event
8986d887137ffff,2024-02-15 18:00:00,449.0,1726.1783200454724,46.0,31.682444876947844,24.9,55150.11,1558.03,0.58,727.6356646696455,Cultural
8986d887137ffff,2024-02-16 18:15:00,112.0,788.0,52.673,18.629,28.365,10871.009,849.352,0.0,128.0,No Event
8986d887137ffff,2024-02-19 08:00:00,337.0,762.8986572279241,48.8,19.35584750562319,30.9,61349.02,1674.89,0.58,473.1718493135528,Local
8986d887137ffff,2024-02-21 18:15:00,113.0,799.0,53.0,18.9,28.1,9453.24,821.51,0.0,121.0,No Event
8986d887137ffff,2024-02-25 18:15:00,105.0,852.0,52.722,19.353,28.251,9307.378,735.77,0.012,139.0,No Event
8986d887137ffff,2024-02-29 09:45:00,411.0,1099.9081376627043,47.5,27.71820690871038,25.2,74111.89,3107.16,0.78,771.003411297923,Exhibition
8986d887137ffff,2024-02-29 18:00:00,454.0,1527.831874658167,45.869,34.041944683353094,24.767,54189.34,1527.323,0.578,721.8716687822549,Cultural
8986d887137ffff,2024-03-02 09:45:00,429.0,1107.688456561106,47.524,26.037258201013405,25.571,75428.995,3273.633,0.806,687.4776175339035,Exhibition
8986d887137ffff,2024-03-06 20:00:00,70.0,889.0,47.5,22.8,21.6,7773.26,368.9,0.0,100.0,No Event
8986d887137ffff,2024-03-12 20:30:00,43.0,829.0,38.8,26.4,28.8,1875.02,157.81,0.12,51.0,No Event
8986d887137ffff,2024-03-13 18:15:00,68.0,656.0,53.429,16.192,28.813,4694.193,293.853,0.0,82.0,No Event
8986d887137ffff,2024-03-13 20:30:00,45.0,814.0,38.994,26.089,28.819,0.0,253.287,0.106,62.0,No Event
8986d887137ffff,2024-03-16 20:00:00,86.0,908.0,47.971,23.348,21.435,6825.309,329.632,0.035,90.0,No Event
